OrderID;OrderPriority;OrderDate;CustomerID;Country;ProductID;Category;Quantity;PricePerUnit;Payment
2401990;Express;13.04.2024;2740077;Austria;1095499;Bathroom;38;4.5;Credit Card - VISA
2401991;Next Day;13.04.2024;2298783;Switzerland;1083992;Living;35;8.78;Credit Card - VISA
2401992;Regular;13.04.2024;4001180;Hungary;1056350;Heating;50;5.5;Instant Bank Transfer
2401993;Express;13.04.2024;2740077;Austria;1095499;Bathroom;44;4.5;Credit Card - VISA
2401994;Regular;13.04.2024;3057436;Austria;1072017;Heating;49;49;Instant Bank Transfer
2401995;Next Day;13.04.2024;3071744;Switzerland;1090712;Lights;16;1.2;Credit Card - Mastercard
2401996;Regular;13.04.2024;2458567;Germany;1029501;Kitchen;40;5.08;Credit Card - VISA
2401996;Regular;13.04.2024;2458567;Germany;1025393;Living;20;8.64;Credit Card - VISA
2401997;Regular;13.04.2024;5016586;Austria;1097378;Bathroom;21;24.49;Apple Pay
2401998;Express;13.04.2024;1745764;Czech Republic;1028517;Heating;47;3.3;PayPal
2401999;Regular;14.04.2024;2458567;Germany;1025393;Living;22;8.64;Credit Card - VISA
2402000;Express;14.04.2024;5016586;Austria;1097378;Bathroom;18;24.49;Apple Pay
2402001;Next Day;14.04.2024;4971519;Slovenia;1058983;Kitchen;31;7.64;Direct Debit
2402002;Express;14.04.2024;4021913;Switzerland;1037383;Heating;30;8.99;Credit Card - Mastercard
2402003;Express;14.04.2024;1652322;Germany;1049620;Bathroom;38;2.83;Credit Card - American Express
2402004;Express;14.04.2024;1652322;Germany;1039048;Kitchen;39;5.35;Credit Card - American Express
2402005;Express;14.04.2024;2458567;Germany;1025393;Living;13;8.64;Credit Card - VISA
2402006;Regular;14.04.2024;2740077;Austria;1095499;Bathroom;39;4.5;Credit Card - VISA
2402007;Next Day;14.04.2024;4098816;Austria;1093044;Kitchen;32;8.29;PayPal
2402008;Regular;14.04.2024;4105405;Austria;1037887;Heating;18;8.99;Debit Card - Maestro
2402009;Next Day;14.04.2024;2282038;Germany;1072553;Heating;16;6.5;Credit Card - VISA
2402010;Regular;14.04.2024;2110579;Slovenia;1065542;Kitchen;38;1.49;Credit Card - Mastercard
2402011;Next Day;14.04.2024;1553973;Austria;1080152;Heating;4;6.5;Debit Card - Maestro
2402012;Regular;14.04.2024;2019252;France;1045757;Bathroom;5;26.2;Advance Payment
2402013;Express;14.04.2024;4411837;Germany;1023719;Bathroom;7;8.99;Apple Pay
2402014;Regular;14.04.2024;1296665;Austria;1077546;Heating;46;1.99;PayPal
2402014;Regular;14.04.2024;2282038;Germany;1072553;Heating;8;6.5;Credit Card - VISA
2402015;Next Day;14.04.2024;5018860;Switzerland;1059194;Bathroom;40;52.2;Debit Card - Maestro
2402016;Regular;14.04.2024;1652322;Germany;1049620;Bathroom;36;2.83;Credit Card - American Express
2402017;Express;14.04.2024;4411837;Germany;1038161;Bathroom;48;49;Apple Pay
2402018;Next Day;14.04.2024;3859907;Hungary;1001980;Kitchen;33;1.39;Direct Debit
2402019;Regular;15.04.2024;2396211;Germany;1066248;Bathroom;28;19.99;Apple Pay
2402019;Regular;15.04.2024;2396211;Germany;1038665;Lights;26;0.7;Apple Pay
2402020;Express;15.04.2024;2458567;Germany;1029501;Kitchen;41;5.08;Credit Card - VISA
2402021;Regular;15.04.2024;3563733;Slovenia;1082694;Bathroom;16;4;Credit Card - Mastercard
2402022;Express;15.04.2024;5727621;Austria;1097265;Heating;42;4.81;Credit Card - American Express
2402023;Express;15.04.2024;1989212;Germany;1081106;Lights;23;12.9;Debit Card - Maestro
2402024;Express;15.04.2024;5678617;Germany;1032695;Living;24;1.99;Debit Card - Maestro
2402025;Next Day;15.04.2024;2636157;Switzerland;1096217;Lights;48;3.37;Advance Payment
2402026;Next Day;15.04.2024;3127112;Germany;1019525;Bathroom;29;1.49;Direct Debit
2402026;Next Day;15.04.2024;3127112;Germany;1003888;Living;14;4;Direct Debit
2402027;Regular;15.04.2024;2458567;Germany;1029501;Kitchen;41;5.08;Credit Card - VISA
2402028;Regular;15.04.2024;1753057;France;1068833;Lights;4;0.7;Credit Card - Mastercard
2402029;Express;15.04.2024;5018860;Switzerland;1013603;Living;10;8.74;Debit Card - Maestro
2402030;Regular;15.04.2024;2897969;Slovenia;1062615;Kitchen;16;1.34;Instant Bank Transfer
2402031;Next Day;15.04.2024;2458567;Germany;1029501;Kitchen;39;5.08;Credit Card - VISA
2402032;Express;15.04.2024;5834435;Switzerland;1030093;Bathroom;1;3.5;Credit Card - VISA
2402032;Express;15.04.2024;5834435;Switzerland;1029501;Kitchen;37;5.08;Credit Card - VISA
2402033;Express;15.04.2024;4188310;Germany;1072066;Bathroom;39;0.99;Direct Debit
2402034;Next Day;16.04.2024;1619619;Switzerland;1041857;Bathroom;4;14.37;Credit Card - VISA
2402035;Express;16.04.2024;4288360;Germany;1000183;Kitchen;27;8.83;Advance Payment
2402036;Regular;16.04.2024;5018860;Switzerland;1077950;Heating;42;19.99;Debit Card - Maestro
2402037;Next Day;16.04.2024;5414973;Austria;1012469;Kitchen;24;5.47;PayPal
2402038;Next Day;16.04.2024;1304179;Germany;1039268;Bathroom;20;6.75;Apple Pay
2402039;Next Day;16.04.2024;2729113;Germany;1013214;Heating;20;19.99;Advance Payment
2402040;Express;16.04.2024;5016586;Austria;1097517;Kitchen;29;19.99;Apple Pay
2402041;Regular;16.04.2024;3071744;Switzerland;1090712;Lights;15;1.2;Credit Card - Mastercard
2402042;Express;16.04.2024;3127112;Germany;1019525;Bathroom;28;1.49;Direct Debit
2402043;Regular;16.04.2024;4095208;Italy;1080039;Bathroom;35;66.27;Credit Card - Mastercard
2402043;Regular;16.04.2024;4095208;Italy;1062615;Kitchen;27;1.34;Credit Card - Mastercard
2402043;Regular;16.04.2024;4095208;Italy;1003029;Lights;40;0.76;Credit Card - Mastercard
2402044;Regular;16.04.2024;1619619;Switzerland;1067937;Heating;25;7.11;Credit Card - VISA
2402045;Express;16.04.2024;1760936;Slovakia;1021813;Lights;7;2.56;Credit Card - Mastercard
2402046;Regular;16.04.2024;4003243;Italy;1052690;Bathroom;26;76.37;Apple Pay
2402047;Express;16.04.2024;2182467;Austria;1067688;Heating;38;5;PayPal
2402048;Regular;16.04.2024;2382989;Germany;1011353;Living;34;6.5;Instant Bank Transfer
2402049;Regular;16.04.2024;2636157;Switzerland;1005791;Heating;20;9.4;Advance Payment
2402050;Express;16.04.2024;4083662;Slovenia;1010116;Bathroom;46;36.61;Debit Card - Maestro
2402051;Next Day;16.04.2024;3554593;Austria;1002089;Kitchen;23;11.15;Instant Bank Transfer
2402052;Regular;17.04.2024;3049061;Germany;1097517;Kitchen;31;19.99;Debit Card - Maestro
2402053;Next Day;17.04.2024;1989212;Germany;1083992;Living;25;8.78;Debit Card - Maestro
2402054;Express;17.04.2024;4188310;Germany;1072066;Bathroom;36;0.99;Direct Debit
2402055;Express;17.04.2024;2282038;Germany;1065554;Bathroom;29;30;Credit Card - VISA
2402055;Express;17.04.2024;2382989;Germany;1011353;Living;28;6.5;Instant Bank Transfer
2402056;Next Day;17.04.2024;3666055;Hungary;1041378;Kitchen;36;7.96;Credit Card - American Express
2402057;Express;17.04.2024;2636157;Switzerland;1096217;Lights;51;3.37;Advance Payment
2402058;Regular;17.04.2024;2636157;Switzerland;1096217;Lights;42;3.37;Advance Payment
2402059;Next Day;17.04.2024;4351262;Germany;1035761;Kitchen;11;6.89;Direct Debit
2402060;Next Day;17.04.2024;2942357;France;1002696;Lights;39;2.35;Credit Card - VISA
2402061;Regular;17.04.2024;4561631;Switzerland;1068340;Lights;4;3.37;Credit Card - American Express
2402062;Next Day;17.04.2024;3636755;Germany;1067044;Living;24;7.18;Credit Card - Mastercard
2402063;Express;17.04.2024;1813730;Germany;1070328;Bathroom;39;30;Debit Card - Maestro
2402063;Express;17.04.2024;1813730;Germany;1039769;Kitchen;32;0.5;Debit Card - Maestro
2402063;Express;17.04.2024;1390489;Austria;1003594;Lights;32;10.68;Credit Card - VISA
2402064;Regular;17.04.2024;2636157;Switzerland;1005791;Heating;18;9.4;Advance Payment
2402064;Regular;17.04.2024;2563646;Switzerland;1056587;Kitchen;19;6.46;Direct Debit
2402065;Regular;17.04.2024;2729113;Germany;1013214;Heating;15;19.99;Advance Payment
2402066;Next Day;17.04.2024;5592800;Italy;1094492;Kitchen;7;0.5;Apple Pay
2402067;Next Day;18.04.2024;2636157;Switzerland;1005791;Heating;25;9.4;Advance Payment
2402068;Regular;18.04.2024;2636157;Switzerland;1005791;Heating;19;9.4;Advance Payment
2402069;Next Day;18.04.2024;2562280;Czech Republic;1036010;Bathroom;15;61.76;PayPal
2402070;Regular;18.04.2024;1011034;Italy;1063112;Heating;41;4.2;Apple Pay
2402071;Express;18.04.2024;5126947;Switzerland;1087825;Kitchen;41;6.05;Instant Bank Transfer
2402071;Express;18.04.2024;5126947;Switzerland;1051850;Kitchen;13;9.03;Instant Bank Transfer
2402072;Regular;18.04.2024;1304179;Germany;1065873;Bathroom;41;5.16;Apple Pay
2402073;Next Day;18.04.2024;4095208;Italy;1064494;Bathroom;32;55.24;Credit Card - Mastercard
2402074;Next Day;18.04.2024;3876506;Italy;1048018;Heating;47;17.85;Advance Payment
2402075;Regular;18.04.2024;2382989;Germany;1011353;Living;33;6.5;Instant Bank Transfer
2402076;Regular;18.04.2024;2562280;Czech Republic;1012791;Bathroom;38;30;PayPal
2402077;Regular;18.04.2024;5170484;Switzerland;1080237;Heating;34;8.99;Apple Pay
2402078;Regular;18.04.2024;3082039;Switzerland;1084104;Kitchen;7;9.92;Instant Bank Transfer
2402078;Regular;18.04.2024;3082039;Switzerland;1095095;Kitchen;43;1.6;Instant Bank Transfer
2402079;Regular;18.04.2024;2518108;Belgium;1009424;Bathroom;23;21.26;Credit Card - VISA
2402080;Express;18.04.2024;1619619;Switzerland;1067937;Heating;24;7.11;Credit Card - VISA
2402081;Regular;18.04.2024;4095208;Italy;1064494;Bathroom;22;55.24;Credit Card - Mastercard
2402082;Next Day;18.04.2024;4439810;Austria;1068115;Bathroom;25;11.17;Direct Debit
2402083;Regular;18.04.2024;2892399;Germany;1064665;Kitchen;50;9.18;Debit Card - Maestro
2402084;Express;18.04.2024;3082039;Switzerland;1095095;Kitchen;45;1.6;Instant Bank Transfer
2402085;Next Day;18.04.2024;2679257;Switzerland;1089235;Bathroom;51;14.36;Apple Pay
2402086;Express;18.04.2024;2841573;Austria;1011443;Heating;21;5.99;PayPal
2402087;Express;19.04.2024;2841573;Austria;1011443;Heating;30;5.99;PayPal
2402088;Regular;19.04.2024;4439810;Austria;1068115;Bathroom;29;11.17;Direct Debit
2402089;Regular;19.04.2024;2871984;Austria;1036111;Bathroom;22;22.24;PayPal
2402090;Regular;19.04.2024;1390489;Austria;1003594;Lights;33;10.68;Credit Card - VISA
2402091;Express;19.04.2024;4083662;Slovenia;1010116;Bathroom;39;36.61;Debit Card - Maestro
2402092;Regular;19.04.2024;3082039;Switzerland;1095095;Kitchen;39;1.6;Instant Bank Transfer
2402093;Regular;19.04.2024;1304179;Germany;1073016;Lights;10;0.83;Apple Pay
2402094;Next Day;19.04.2024;1619619;Switzerland;1060572;Bathroom;39;8.78;Credit Card - VISA
2402094;Next Day;19.04.2024;1619619;Switzerland;1012232;Bathroom;7;0.99;Credit Card - VISA
2402095;Regular;19.04.2024;4202279;Germany;1048322;Lights;33;1.5;Credit Card - Mastercard
2402096;Regular;19.04.2024;1619619;Switzerland;1060572;Bathroom;44;8.78;Credit Card - VISA
2402097;Regular;19.04.2024;5170484;Switzerland;1096158;Bathroom;5;36.09;Apple Pay
2402097;Regular;19.04.2024;3378423;Austria;1024078;Heating;9;0.99;PayPal
2402098;Regular;19.04.2024;1390489;Austria;1080647;Lights;28;7.77;Credit Card - VISA
2402099;Regular;19.04.2024;3082039;Switzerland;1055043;Bathroom;6;15.1;Instant Bank Transfer
2402100;Regular;19.04.2024;2871984;Austria;1036111;Bathroom;23;22.24;PayPal
2402101;Regular;19.04.2024;2623416;Switzerland;1012152;Heating;3;2.5;Debit Card - Maestro
2402102;Next Day;19.04.2024;1011034;Italy;1063112;Heating;40;4.2;Apple Pay
2402103;Regular;19.04.2024;2764116;Hungary;1097753;Heating;11;13.99;Credit Card - VISA
2402104;Express;19.04.2024;4095208;Italy;1062615;Kitchen;31;1.34;Credit Card - Mastercard
2402105;Next Day;19.04.2024;4769356;Slovenia;1080237;Heating;34;8.99;Credit Card - Mastercard
2402106;Regular;19.04.2024;4550078;Hungary;1060544;Kitchen;10;1.49;Instant Bank Transfer
2402107;Next Day;19.04.2024;4550078;Hungary;1060544;Kitchen;16;1.49;Instant Bank Transfer
2402108;Express;19.04.2024;4521468;Germany;1016194;Heating;28;14;Credit Card - Mastercard
2402109;Regular;19.04.2024;3721634;Germany;1033222;Kitchen;14;2.97;Advance Payment
2402110;Next Day;20.04.2024;1813730;Germany;1070328;Bathroom;44;30;Debit Card - Maestro
2402111;Next Day;20.04.2024;1296665;Austria;1077546;Heating;54;1.99;PayPal
2402112;Regular;20.04.2024;1011034;Italy;1067330;Kitchen;53;19.99;Apple Pay
2402113;Express;20.04.2024;3636755;Germany;1036921;Bathroom;18;89.3;Credit Card - Mastercard
2402114;Regular;20.04.2024;2935177;Germany;1066918;Bathroom;16;19.99;Advance Payment
2402115;Regular;20.04.2024;1619619;Switzerland;1060572;Bathroom;34;8.78;Credit Card - VISA
2402116;Express;20.04.2024;2841573;Austria;1033123;Bathroom;38;4.62;PayPal
2402117;Regular;20.04.2024;3082039;Switzerland;1084104;Kitchen;4;9.92;Instant Bank Transfer
2402117;Regular;20.04.2024;1256856;Czech Republic;1026800;Kitchen;8;7.47;Credit Card - VISA
2402118;Regular;20.04.2024;5702499;Slovenia;1024527;Kitchen;5;14.3;Instant Bank Transfer
2402118;Regular;20.04.2024;5702499;Slovenia;1085740;Lights;1;1.57;Instant Bank Transfer
2402119;Regular;20.04.2024;4561631;Switzerland;1072017;Heating;31;24.49;Credit Card - American Express
2402120;Next Day;20.04.2024;1619619;Switzerland;1021108;Bathroom;8;69.55;Credit Card - VISA
2402121;Regular;20.04.2024;4202279;Germany;1048322;Lights;33;1.5;Credit Card - Mastercard
2402122;Regular;20.04.2024;1619619;Switzerland;1060572;Bathroom;42;8.78;Credit Card - VISA
2402123;Express;20.04.2024;1011034;Italy;1063112;Heating;37;4.2;Apple Pay
2402124;Regular;20.04.2024;1826678;Switzerland;1089538;Lights;38;1.34;Credit Card - Mastercard
2402125;Next Day;20.04.2024;2664338;Austria;1089199;Heating;40;6.5;Instant Bank Transfer
2402126;Next Day;20.04.2024;5821580;Austria;1071194;Bathroom;16;4.98;Debit Card - Maestro
2402127;Regular;20.04.2024;3624629;France;1093408;Kitchen;30;5.97;Advance Payment
2402128;Regular;21.04.2024;3721634;Germany;1033222;Kitchen;13;2.97;Advance Payment
2402129;Express;21.04.2024;5592800;Italy;1094492;Kitchen;1;0.5;Apple Pay
2402130;Express;21.04.2024;3624629;France;1093408;Kitchen;34;5.97;Advance Payment
2402131;Regular;21.04.2024;1011034;Italy;1068325;Kitchen;19;0.5;Apple Pay
2402132;Next Day;21.04.2024;4564003;Switzerland;1051613;Heating;49;1.99;Direct Debit
2402132;Next Day;21.04.2024;4564003;Switzerland;1077992;Heating;23;2.5;Direct Debit
2402132;Next Day;21.04.2024;4564003;Switzerland;1037334;Kitchen;48;5.41;Direct Debit
2402133;Regular;21.04.2024;4564003;Switzerland;1037334;Kitchen;44;5.41;Direct Debit
2402134;Express;21.04.2024;3721634;Germany;1067688;Heating;5;5;Advance Payment
2402135;Express;21.04.2024;5022190;Germany;1079060;Heating;29;13.99;Credit Card - Mastercard
2402136;Express;21.04.2024;5126947;Switzerland;1087825;Kitchen;42;6.05;Instant Bank Transfer
2402136;Express;21.04.2024;2150441;Germany;1079459;Lights;32;1.86;PayPal
2402137;Regular;21.04.2024;4253162;Germany;1088936;Bathroom;39;1.49;Apple Pay
2402138;Express;21.04.2024;2171009;Austria;1093400;Kitchen;23;0.99;PayPal
2402139;Regular;21.04.2024;3721634;Germany;1067688;Heating;11;5;Advance Payment
2402140;Regular;21.04.2024;2806300;Italy;1029904;Kitchen;12;5.15;PayPal
2402141;Regular;21.04.2024;4769356;Slovenia;1041986;Bathroom;46;5.22;Credit Card - Mastercard
2402142;Express;21.04.2024;4769356;Slovenia;1048322;Lights;7;1.5;Credit Card - Mastercard
2402143;Regular;21.04.2024;4769356;Slovenia;1048322;Lights;10;1.5;Credit Card - Mastercard
2402144;Express;21.04.2024;2841573;Austria;1033123;Bathroom;43;4.62;PayPal
2402145;Regular;21.04.2024;4769356;Slovenia;1008909;Bathroom;23;41.91;Credit Card - Mastercard
2402146;Next Day;21.04.2024;4521468;Germany;1037085;Bathroom;50;29.21;Credit Card - Mastercard
2402147;Regular;21.04.2024;4769356;Slovenia;1041986;Bathroom;42;5.22;Credit Card - Mastercard
2402148;Next Day;21.04.2024;4253162;Germany;1006451;Heating;40;1.25;Apple Pay
2402149;Regular;21.04.2024;2839966;Germany;1089848;Kitchen;18;2.99;Direct Debit
2402150;Express;21.04.2024;4904619;Switzerland;1085070;Lights;45;0.96;Credit Card - VISA
2402151;Express;21.04.2024;2841573;Austria;1071714;Bathroom;6;4.5;PayPal
2402152;Express;21.04.2024;2551476;Austria;1003669;Kitchen;8;5.83;Direct Debit
2402153;Regular;22.04.2024;2747812;Germany;1033509;Heating;10;8.8;Instant Bank Transfer
2402154;Express;22.04.2024;2764116;Hungary;1068789;Heating;45;8.08;Credit Card - VISA
2402155;Next Day;22.04.2024;2764116;Hungary;1068789;Heating;53;8.08;Credit Card - VISA
2402156;Next Day;22.04.2024;4564003;Switzerland;1013493;Heating;36;13.99;Direct Debit
2402157;Regular;22.04.2024;3721634;Germany;1033222;Kitchen;20;2.97;Advance Payment
2402158;Express;22.04.2024;5022190;Germany;1079060;Heating;31;13.99;Credit Card - Mastercard
2402159;Express;22.04.2024;2117235;Germany;1077033;Bathroom;24;4.77;PayPal
2402160;Next Day;22.04.2024;5577893;France;1080676;Lights;35;3.6;PayPal
2402161;Regular;22.04.2024;2813433;Slovenia;1076433;Lights;6;1.17;PayPal
2402162;Regular;22.04.2024;1372210;Czech Republic;1066296;Heating;17;5.31;Advance Payment
2402163;Next Day;22.04.2024;2806300;Italy;1029904;Kitchen;19;5.15;PayPal
2402164;Next Day;22.04.2024;2806300;Italy;1029904;Kitchen;12;5.15;PayPal
2402165;Express;22.04.2024;1504258;Czech Republic;1056365;Bathroom;43;8.17;Credit Card - Mastercard
2402166;Next Day;22.04.2024;1504258;Czech Republic;1056365;Bathroom;35;8.17;Credit Card - Mastercard
2402167;Next Day;22.04.2024;2825752;Austria;1068013;Heating;37;3;Credit Card - Mastercard
2402168;Regular;23.04.2024;2604895;Germany;1011017;Lights;1;35;Credit Card - VISA
2402169;Regular;23.04.2024;2806300;Italy;1029904;Kitchen;13;5.15;PayPal
2402170;Next Day;23.04.2024;2825752;Austria;1056242;Kitchen;30;0.5;Credit Card - Mastercard
2402171;Regular;23.04.2024;2969773;Austria;1022790;Bathroom;11;19.99;Credit Card - VISA
2402172;Regular;23.04.2024;4564003;Switzerland;1077992;Heating;16;2.5;Direct Debit
2402173;Express;23.04.2024;2839966;Germany;1089848;Kitchen;21;2.99;Direct Debit
2402174;Next Day;23.04.2024;2846185;Belgium;1065950;Lights;39;0.7;Credit Card - Mastercard
2402175;Regular;23.04.2024;5285271;Slovenia;1035322;Heating;2;4.99;Credit Card - Mastercard
2402176;Next Day;23.04.2024;2272034;Switzerland;1065554;Bathroom;41;30;Apple Pay
2402176;Next Day;23.04.2024;2272034;Switzerland;1022642;Heating;40;4.23;Apple Pay
2402177;Next Day;23.04.2024;4455558;France;1018838;Lights;26;0.8;PayPal
2402178;Regular;23.04.2024;1448282;Austria;1007565;Heating;19;8.99;Debit Card - Maestro
2402179;Regular;23.04.2024;2604895;Germany;1011017;Lights;5;35;Credit Card - VISA
2402180;Next Day;23.04.2024;4834419;Germany;1035096;Heating;10;29.7;Credit Card - VISA
2402181;Next Day;23.04.2024;2150441;Germany;1079459;Lights;33;1.86;PayPal
2402182;Next Day;23.04.2024;2934812;Slovenia;1041380;Lights;8;6.17;PayPal
2402183;Regular;23.04.2024;2729113;Germany;1034415;Heating;39;6.3;Advance Payment
2402184;Express;23.04.2024;3057436;Austria;1074245;Lights;1;3.5;Instant Bank Transfer
2402185;Regular;23.04.2024;3636755;Germany;1007361;Heating;39;3.99;Credit Card - Mastercard
2402186;Express;23.04.2024;2272034;Switzerland;1022642;Heating;36;4.23;Apple Pay
2402186;Express;23.04.2024;5285271;Slovenia;1000688;Bathroom;39;4.95;Credit Card - Mastercard
2402187;Next Day;24.04.2024;3057436;Austria;1074245;Lights;3;3.5;Instant Bank Transfer
2402188;Next Day;24.04.2024;3883533;Switzerland;1039268;Bathroom;22;6.75;Credit Card - VISA
2402189;Next Day;24.04.2024;5055302;Switzerland;1070521;Heating;1;8.51;Direct Debit
2402190;Regular;24.04.2024;4288360;Germany;1069174;Heating;22;4.99;Advance Payment
2402191;Next Day;24.04.2024;4521468;Germany;1037085;Bathroom;48;29.21;Credit Card - Mastercard
2402192;Regular;24.04.2024;2272034;Switzerland;1029442;Kitchen;26;4.86;Apple Pay
2402193;Regular;24.04.2024;4639010;Italy;1016439;Kitchen;8;2.15;PayPal
2402194;Regular;24.04.2024;4639010;Italy;1057111;Kitchen;31;7.3;PayPal
2402195;Regular;24.04.2024;3883533;Switzerland;1039268;Bathroom;20;6.75;Credit Card - VISA
2402196;Express;24.04.2024;2871984;Austria;1036111;Bathroom;21;22.24;PayPal
2402197;Regular;24.04.2024;3636755;Germany;1026616;Bathroom;31;42;Credit Card - Mastercard
2402198;Regular;24.04.2024;2346094;Germany;1085912;Bathroom;24;4.8;Direct Debit
2402199;Express;24.04.2024;2420137;Germany;1022491;Heating;20;8.08;PayPal
2402199;Express;24.04.2024;2420137;Germany;1044113;Kitchen;7;10.29;PayPal
